"","Group","Citation","Count","Tool_Type","Material_Type","Usage","Temperature","LAT","LONG"
"1282","Kutenai","8",0,NA,NA,NA,-10.30000019,-112.0217739,32.03224107
"1283","Kutenai","Chamberlain,_Alexander_Francis._1893._Report_on_the_Kootenay_Indians_of_South_Eastern_British_Columbia.Report_of_the_Sixty_Meeting_of_the_British_Association_for_the_Advancement_of_Science_Held_at_Edinburgh_in_August_1892,_545_615._https://ehrafworldcultures.yale.edu/document?id=nf08_008.",1,"needle","bone","Jewlery ",-10.30000019,-112.0217739,32.03224107
"1284","Kutenai","Tro,_Roger_P._1967._The_Material_Culture_of_the_Kutenai.Archaeology_in_MontanaVol._8_(4):_1_11._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf08_010.",1,"awl","stone","Toolkit",-10.30000019,-112.0217739,32.03224107
"1285","Kutenai","Chamberlain,_Alexander_Francis._1893._Report_on_the_Kootenay_Indians_of_South_Eastern_British_Columbia.Report_of_the_Sixty_Meeting_of_the_British_Association_for_the_Advancement_of_Science_Held_at_Edinburgh_in_August_1892,_545_615._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf08_008.",1,"awl","bone","Toolkit",-10.30000019,-112.0217739,32.03224107
"1286","Kutenai","Turney_High,_Harry_Holbert._1941._Ethnography_of_the_Kutenai._InMemoirs_of_the_American_Anthropological_Association,_202._Menasha,_Wis.:_American_Anthropological_Association._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf08_003.",1,"awl","bone","Baskets",-10.30000019,-112.0217739,32.03224107
"1287","Kutenai","Schaeffer,_Claude_E._1966._Bear_Ceremonialism_of_the_Kutenai_Indians._InStudies_in_Plains_Anthropology_and_History,_54._Washington:_U.S._Dept._of_the_Interior,_Indian_Arts_and_Crafts_Board._https://ehrafworldcultures.yale.edu/document?id=nf08_002.",1,"awl","unknown","Ceremony or Ritual",-10.30000019,-112.0217739,32.03224107
"1288","Kutenai","Turney_High,_Harry_Holbert._1941._Ethnography_of_the_Kutenai._InMemoirs_of_the_American_Anthropological_Association,_202._Menasha,_Wis.:_American_Anthropological_Association._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf08_003.",1,"needle","bone","Shelter",-10.30000019,-112.0217739,32.03224107
"1289","Maricopa","1",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1290","Maricopa","7",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1291","Maricopa","Spier,_Leslie._1933._Yuman_Tribes_of_the_Gila_River._InThe_University_of_Chicago_Publications_in_Anthropology?;_Ethnological_Series,_xviii,_433_,_15_plates._Chicago:_University_of_Chicago_Press._https://ehrafworldcultures.yale.edu/document?id=nt43_001.",1,"awl","unknown","Baskets",2.400000095,-105.5960001,33.19322327
"1292","Maricopa","4",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1293","Maricopa","6",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1294","Maricopa","5",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1295","Maricopa","2",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1296","Maricopa","3",0,NA,NA,NA,2.400000095,-105.5960001,33.19322327
"1297","Mescalero Apache","3",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1298","Mescalero Apache","2",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1299","Mescalero Apache","Basehart,_Harry_W.,_and_United_States._Indian_Claims_Commission._1974._Mescalero_Apache_Subsistence_Patterns_and_Socio_Political_Organization._InAmerican_Indian_Ethnohistory:_Indians_of_the_Southwest,_9_178._New_York_&_London:_Garland_Publishing_Inc._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_003.",1,"awl","antler","Bags",-6.199999809,-65.03326539,46.98606936
"1300","Mescalero Apache","1",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1301","Mescalero Apache","6",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1302","Mescalero Apache","Opler,_Morris_Edward._1969._Apache_Odyssey:_A_Journey_between_Two_Worlds._InCase_Studies_in_Cultural_Anthropology,_18,_301._New_York:_Holt,_Rinehart_and_Winston._https://ehrafworldcultures.yale.edu/document?id=nt25_002.",1,"needle","unknown","Toolkit",-6.199999809,-65.03326539,46.98606936
"1303","Mescalero Apache","4",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1304","Mescalero Apache","5",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1305","Mescalero Apache","10",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1306","Mescalero Apache","7",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1307","Mescalero Apache","8",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1308","Mescalero Apache","9",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1309","Mescalero Apache","Basehart,_Harry_W.,_and_United_States._Indian_Claims_Commission._1974._Mescalero_Apache_Subsistence_Patterns_and_Socio_Political_Organization._InAmerican_Indian_Ethnohistory:_Indians_of_the_Southwest,_9_178._New_York_&_London:_Garland_Publishing_Inc._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_003.",1,"awl","antler","Clothing",-6.199999809,-65.03326539,46.98606936
"1310","Mescalero Apache","13",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1311","Mescalero Apache","14",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1312","Mescalero Apache","Opler,_Morris_Edward._1969._Apache_Odyssey:_A_Journey_between_Two_Worlds._InCase_Studies_in_Cultural_Anthropology,_18,_301._New_York:_Holt,_Rinehart_and_Winston._https://ehrafworldcultures.yale.edu/document?id=nt25_002.",1,"needle","unknown","Medical",-6.199999809,-65.03326539,46.98606936
"1313","Mescalero Apache","MacLachlan,_Bruce_B._1963._On_‘Indian_Justice.Plains_Anthropologist,_Journal_of_The_Plains_ConferenceVol._8_(22):_257_61._https://ehrafworldcultures.yale.edu/document?id=nt25_013.",1,"awl","unknown","Accident",-6.199999809,-65.03326539,46.98606936
"1314","Mescalero Apache","Opler,_Marvin_Kaufmann._1971._Plains_and_Pueblo_Influences_in_Mescalero_Apache_Culture._InThemes_in_Culture:_Essays_in_Honor_of_Morris_e._Opler,_73_112._Quezon_City,_Philippines:_Kayumanggi_Publishers._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_031.",1,"awl","bone","Toolkit",-6.199999809,-65.03326539,46.98606936
"1315","Mescalero Apache","Farrer,_Claire_R._1991.Living_Lifes_Circle:_Mescalero_Apache_Cosmovision._Albuquerque:_University_of_New_Mexico_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_047.",1,"awl","bone","Shelter",-6.199999809,-65.03326539,46.98606936
"1316","Mescalero Apache","Basehart,_Harry_W.,_and_United_States._Indian_Claims_Commission._1974._Mescalero_Apache_Subsistence_Patterns_and_Socio_Political_Organization._InAmerican_Indian_Ethnohistory:_Indians_of_the_Southwest,_9_178._New_York_&_London:_Garland_Publishing_Inc._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_003.",1,"awl","antler","Saddles",-6.199999809,-65.03326539,46.98606936
"1317","Mescalero Apache","Basehart,_Harry_W.,_and_United_States._Indian_Claims_Commission._1974._Mescalero_Apache_Subsistence_Patterns_and_Socio_Political_Organization._InAmerican_Indian_Ethnohistory:_Indians_of_the_Southwest,_9_178._New_York_&_London:_Garland_Publishing_Inc._https://ehrafworldcultures.yale.edu/document?id=nt25_003.",1,"awl","unknown","Sieve",-6.199999809,-65.03326539,46.98606936
"1318","Mescalero Apache","Boyer,_L._Bryce._1964._Folk_Psychiatry_of_the_Apaches_of_the_Mescalero_Indian_Reservation._InMagic,_Faith,_and_Healing;_Studies_in_Primitive_Psychiatry_Today,_384_419._New_York:_Free_Press._https://ehrafworldcultures.yale.edu/document?id=nt25_009.",1,"needle","unknown","Magic",-6.199999809,-65.03326539,46.98606936
"1319","Mescalero Apache","Basehart,_Harry_W.,_and_United_States._Indian_Claims_Commission._1974._Mescalero_Apache_Subsistence_Patterns_and_Socio_Political_Organization._InAmerican_Indian_Ethnohistory:_Indians_of_the_Southwest,_9_178._New_York_&_London:_Garland_Publishing_Inc._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_003.",1,"awl","antler","Trading",-6.199999809,-65.03326539,46.98606936
"1320","Mescalero Apache","Farrer,_Claire_R._1991.Living_Lifes_Circle:_Mescalero_Apache_Cosmovision._Albuquerque:_University_of_New_Mexico_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt25_047.",1,"awl","bone","Clothing",-6.199999809,-65.03326539,46.98606936
"1321","Mescalero Apache","11",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1322","Mescalero Apache","12",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1323","Mescalero Apache","26",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1324","Mescalero Apache","27",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1325","Mescalero Apache","15",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1326","Mescalero Apache","16",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1327","Mescalero Apache","17",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1328","Mescalero Apache","18",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1329","Mescalero Apache","19",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1330","Mescalero Apache","20",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1331","Mescalero Apache","21",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1332","Mescalero Apache","22",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1333","Mescalero Apache","23",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1334","Mescalero Apache","24",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1335","Mescalero Apache","25",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1336","Mescalero Apache","Opler,_Marvin_Kaufmann._1971._Plains_and_Pueblo_Influences_in_Mescalero_Apache_Culture._InThemes_in_Culture:_Essays_in_Honor_of_Morris_e._Opler,_73_112._Quezon_City,_Philippines:_Kayumanggi_Publishers._https://ehrafworldcultures.yale.edu/document?id=nt25_031.",1,"needle","unknown","Ceremony or Ritual",-6.199999809,-65.03326539,46.98606936
"1337","Mescalero Apache","28",0,NA,NA,NA,-6.199999809,-65.03326539,46.98606936
"1338","Mi'kmaq","11",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1339","Mi'kmaq","Denys,_Nicolas._1908._Description_and_Natural_History_of_the_Coasts_of_North_America_(Acadia)._InThe_Publications_of_the_Champlain_Society,_2:xvi,_625._Toronto:_The_Champlain_Society._https://ehrafworldcultures.yale.edu/document?id=nj05_003.",1,"needle","unknown","Wampum belt",-14.80000019,-91.2214689,31.60996588
"1340","Mi'kmaq","9",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1341","Mi'kmaq","10",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1342","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_001.",1,"awl","unknown","Storytelling",-14.80000019,-91.2214689,31.60996588
"1343","Mi'kmaq","Denys,_Nicolas._1908._Description_and_Natural_History_of_the_Coasts_of_North_America_(Acadia)._InThe_Publications_of_the_Champlain_Society,_2:xvi,_625._Toronto:_The_Champlain_Society._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_003.",1,"awl","bone","Toolkit",-14.80000019,-91.2214689,31.60996588
"1344","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures.yale.edu/document?id=nj05_001.",1,"needle","bone","Birch Bark Vessels",-14.80000019,-91.2214689,31.60996588
"1345","Mi'kmaq","Johnson,_Frederick._1943._Notes_on_Micmac_Shamanism.Primitive_Man:_Quarterly_Bulletin_of_the_Catholic_Anthropological_ConferenceVol._16:_53_80._https://ehrafworldcultures.yale.edu/document?id=nj05_006.",1,"needle","unknown","Magic",-14.80000019,-91.2214689,31.60996588
"1346","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures.yale.edu/document?id=nj05_001.",1,"needle","unknown","Supernatural",-14.80000019,-91.2214689,31.60996588
"1347","Mi'kmaq","Le_Clercq,_ca.,_Chrestien,_and_William_Francis_Ganong._1910._New_Relation_of_Gaspesia:_With_the_Customs_and_Religion_of_the_Gaspesian_Indians._InThe_Publications_of_the_Champlain_Society,_5:xvi,_452._Toronto:_The_Champlain_Society._https://ehrafworldcultures.yale.edu/document?id=nj05_002.",1,"needle","unknown","Boat Covering",-14.80000019,-91.2214689,31.60996588
"1348","Mi'kmaq","Le_Clercq,_ca.,_Chrestien,_and_William_Francis_Ganong._1910._New_Relation_of_Gaspesia:_With_the_Customs_and_Religion_of_the_Gaspesian_Indians._InThe_Publications_of_the_Champlain_Society,_5:xvi,_452._Toronto:_The_Champlain_Society._https://ehrafworldcultures.yale.edu/document?id=nj05_002.",1,"needle","unknown","Snowshoes",-14.80000019,-91.2214689,31.60996588
"1349","Mi'kmaq","Denys,_Nicolas._1908._Description_and_Natural_History_of_the_Coasts_of_North_America_(Acadia)._InThe_Publications_of_the_Champlain_Society,_2:xvi,_625._Toronto:_The_Champlain_Society._https://ehrafworldcultures.yale.edu/document?id=nj05_003.",1,"needle","unknown","Clothing",-14.80000019,-91.2214689,31.60996588
"1350","Mi'kmaq","Prins,_Harald_E._L._1996._The_Mikmaq:_Resistance,_Accomodation,_and_Cultural_Survival._InCase_Studies_in_Cultural_Anthropology,_xvi,_250._Fort_Worth:_Harcourt_Brace_College_Pub._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_010.",1,"awl","unknown","Gifts",-14.80000019,-91.2214689,31.60996588
"1351","Mi'kmaq","Denys,_Nicolas._1908._Description_and_Natural_History_of_the_Coasts_of_North_America_(Acadia)._InThe_Publications_of_the_Champlain_Society,_2:xvi,_625._Toronto:_The_Champlain_Society._https://ehrafworldcultures.yale.edu/document?id=nj05_003.",1,"awl","unknown","Wampum belt",-14.80000019,-91.2214689,31.60996588
"1352","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_001.",1,"awl","unknown","Horse Equipment",-14.80000019,-91.2214689,31.60996588
"1353","Mi'kmaq","3",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1354","Mi'kmaq","Prins,_Harald_E._L._1996._The_Mikmaq:_Resistance,_Accomodation,_and_Cultural_Survival._InCase_Studies_in_Cultural_Anthropology,_xvi,_250._Fort_Worth:_Harcourt_Brace_College_Pub._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_010.",1,"awl","unknown","Toolkit",-14.80000019,-91.2214689,31.60996588
"1355","Mi'kmaq","1",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1356","Mi'kmaq","2",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1357","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_001.",1,"awl","antler","Toolkit",-14.80000019,-91.2214689,31.60996588
"1358","Mi'kmaq","4",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1359","Mi'kmaq","5",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1360","Mi'kmaq","6",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1361","Mi'kmaq","Denys,_Nicolas._1908._Description_and_Natural_History_of_the_Coasts_of_North_America_(Acadia)._InThe_Publications_of_the_Champlain_Society,_2:xvi,_625._Toronto:_The_Champlain_Society._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_003.",1,"needle","bone","Toolkit",-14.80000019,-91.2214689,31.60996588
"1362","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_001.",1,"awl","bone","Birch Bark Canoe",-14.80000019,-91.2214689,31.60996588
"1363","Mi'kmaq","Wallis,_Wilson_D._(Wilson_Dallam),_and_Ruth_Sawtell_Wallis._1955._The_Micmac_Indians_of_Eastern_Canada._In_._Minneapolis:_University_of_Minnesota_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nj05_001.",1,"awl","antler","Birch Bark Canoe",-14.80000019,-91.2214689,31.60996588
"1364","Mi'kmaq","7",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1365","Mi'kmaq","8",0,NA,NA,NA,-14.80000019,-91.2214689,31.60996588
"1366","Natchez","2",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1367","Natchez","1",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1368","Natchez","4",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1369","Natchez","5",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1370","Natchez","Swanton,_John_Reed._1911._The_Natchez_Group._InIndian_Tribes_of_the_Lower_Mississippi_and_Adjacent_Coast_of_the_Gulf_of_Mexico,_v._43:45_274._Washington:_Govt._Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=no08_003.",1,"awl","unknown","Trading",2.400000095,-110.0225587,36.24622421
"1371","Natchez","3",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1372","Natchez","8",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1373","Natchez","9",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1374","Natchez","6",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1375","Natchez","7",0,NA,NA,NA,2.400000095,-110.0225587,36.24622421
"1376","Natchez","Swanton,_John_Reed._1911._The_Natchez_Group._InIndian_Tribes_of_the_Lower_Mississippi_and_Adjacent_Coast_of_the_Gulf_of_Mexico,_v._43:45_274._Washington:_Govt._Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=no08_003.",1,"awl","bone","Clothing",2.400000095,-110.0225587,36.24622421
"1377","Natchez","Swanton,_John_Reed._1911._The_Natchez_Group._InIndian_Tribes_of_the_Lower_Mississippi_and_Adjacent_Coast_of_the_Gulf_of_Mexico,_v._43:45_274._Washington:_Govt._Printing_Office._https://ehrafworldcultures.yale.edu/document?id=no08_003.",1,"needle","unknown","Tattooing",2.400000095,-110.0225587,36.24622421
"1378","Natchez","Barnett,_James_F._2007.The_Natchez_Indians:_A_History_to_1735._Jackson:_University_Press_of_Mississippi._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=no08_004.",1,"awl","unknown","Gifts",2.400000095,-110.0225587,36.24622421
"1379","Navajo","72",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1380","Navajo","76",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1381","Navajo","73",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1382","Navajo","74",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1383","Navajo","75",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1384","Navajo","80",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1385","Navajo","81",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1386","Navajo","82",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1387","Navajo","83",0,NA,NA,NA,-8.600000381,-119.4936239,40.1367766
"1388","Navajo","Vestal,_Paul_Anthony._1952._Ethnobotany_of_the_Ramah_Navaho._InReports_of_the_Ramah_Project,_;_Papers,_v._40:94._Cambridge:_The_Museum._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt13_213.",1,"awl","bone","Bedding",-8.600000381,-119.4936239,40.1367766
"1389","Navajo","Kluckhohn,_Clyde,_and_Leland_Clifton_Wyman._1940._An_Introduction_to_Navaho_Chant_Practice._In_._Menasha,_Wis.:_American_Anthropological_Association._https://ehrafworldcultures.yale.edu/document?id=nt13_047.",1,"needle","metal","Ceremony or Ritual",-8.600000381,-119.4936239,40.1367766
